Row ID,Used,Entry Date,Ticker,Wheel ID,Key,Qty,Expiration Date,Strike,Type,Price,Commission,Premium Rx,Status,Symbol
420,True,11/14/2025,TGT,TGT-2025-2,PUT-START,469.00000000000006,11/28/2025,90.0,PUT,-2.0,1.34,936.66,SOLD OPENING PUT,TGT251128P90
421,False,11/14/2025,QQQ,QQQ-2025-10,LONG PUT,1165.0,11/14/2025,617.0,PUT,1.0,0.67,-1165.67,BOUGHT CLOSING PUT,QQQ251114P617
422,False,11/14/2025,GLD,GLD-2025-2,LONG PUT,486.00000000000006,11/14/2025,379.0,PUT,1.0,0.67,-486.67,BOUGHT CLOSING PUT,GLD251114P379
423,False,11/14/2025,WFC,WFC-2025-2,LONG PUT,10.0,11/14/2025,85.0,PUT,1.0,,-10.02,BOUGHT CLOSING PUT,WFC251114P85
424,False,11/14/2025,WFC,WFC-2025-4,LONG PUT,200.99999999999997,11/14/2025,86.0,PUT,2.0,1.34,-403.34,BOUGHT CLOSING PUT,WFC251114P86
425,False,11/14/2025,TGT,TGT-2025-1,LONG PUT,104.0,11/14/2025,91.0,PUT,2.0,1.34,-209.34,BOUGHT CLOSING PUT,TGT251114P91
426,False,11/14/2025,MU,MU-2025-27,LONG PUT,14.000000000000002,11/14/2025,230.0,PUT,2.0,,-28.04,BOUGHT CLOSING PUT,MU251114P230
427,True,11/14/2025,MU,MU-2025-29,PUT-START,747.0,11/21/2025,240.0,PUT,-1.0,0.67,746.33,SOLD OPENING PUT,MU251121P240
428,True,11/14/2025,MU,MU-2025-29,PUT-START,748.0,11/21/2025,240.0,PUT,-1.0,0.67,747.33,SOLD OPENING PUT,MU251121P240
408,True,11/17/2025,NVDA,NVDA-2025-7,PUT-END,,11/14/2025,192.5,PUT,1.0,,0.0,ASSIGNED PUT,NVDA251114P192.5
409,True,11/17/2025,QQQ,QQQ-2025-11,PUT-END,,11/14/2025,610.0,PUT,1.0,,0.0,ASSIGNED PUT,QQQ251114P610
410,True,11/17/2025,IVV,IVV-2025-3,PUT-EXP,,11/14/2025,675.0,PUT,1.0,,0.0,EXPIRED PUT,IVV251114P675
411,False,11/17/2025,,,,8502.0,,,,-0.053,,4.51,SOLD,WFC
412,False,11/17/2025,MU,MU-2025-29,LONG PUT,900.0,11/21/2025,245.0,PUT,1.0,0.67,-900.67,BOUGHT OPENING PUT,MU251121P245
413,False,11/17/2025,LNC,LNC-2025-1,LONG CALL,5.0,11/21/2025,42.5,CALL,1.0,,-5.02,BOUGHT CLOSING CALL,LNC251121C42.5
414,True,11/17/2025,MU,MU-2025-30,PUT-START,400.0,11/21/2025,230.0,PUT,-1.0,0.67,399.33,SOLD OPENING PUT,MU251121P230
415,False,11/17/2025,,,,19250.0,,,,100.0,,-19250.0,BOUGHT,NVDA
416,False,11/17/2025,,,,61000.0,,,,100.0,,-61000.0,BOUGHT,QQQ
402,True,11/18/2025,GLD,GLD-2025-1,PUT-END,,11/17/2025,379.0,PUT,1.0,,0.0,ASSIGNED PUT,GLD251117P379
403,True,11/18/2025,QQQ,QQQ-2025-13,PUT-START,2027.0,11/26/2025,615.0,PUT,-1.0,0.67,2026.33,SOLD OPENING PUT,QQQ251126P615
404,False,11/18/2025,QQQ,QQQ-2025-12,LONG PUT,1873.0,11/19/2025,615.0,PUT,1.0,0.67,-1873.67,BOUGHT CLOSING PUT,QQQ251119P615
405,False,11/18/2025,MU,MU-2025-29,LONG PUT,1680.0,11/21/2025,245.0,PUT,-1.0,0.67,1679.33,SOLD CLOSING PUT,MU251121P245
406,False,11/18/2025,,,,37900.0,,,,100.0,,-37900.0,BOUGHT,GLD
407,False,11/18/2025,,,,60101.0,,,,-0.194,,116.59,SOLD,QQQ
398,False,11/19/2025,GLD,GLD-2025-3,LONG PUT,229.0,11/19/2025,377.0,PUT,1.0,0.67,-229.67,BOUGHT CLOSING PUT,GLD251119P377
399,True,11/19/2025,GLD,GLD-2025-4,PUT-START,437.0,11/21/2025,377.0,PUT,-1.0,0.67,436.33,SOLD OPENING PUT,GLD251121P377
400,True,11/19/2025,MU,MU-2025-31,PUT-START,2005.0,11/28/2025,235.0,PUT,-2.0,1.34,4008.66,SOLD OPENING PUT,MU251128P235
401,False,11/19/2025,MU,MU-2025-29,LONG PUT,2193.0,11/21/2025,240.0,PUT,2.0,1.34,-4387.34,BOUGHT CLOSING PUT,MU251121P240
390,True,11/20/2025,TQQQ,TQQQ-2025-1,PUT-START,70.0,11/21/2025,48.0,PUT,-1.0,0.67,69.33,SOLD OPENING PUT,TQQQ251121P48
391,True,11/20/2025,WFC,WFC-2025-6,PUT-START,75.0,11/28/2025,84.0,PUT,-1.0,0.67,74.33,SOLD OPENING PUT,WFC251128P84
392,False,11/20/2025,QQQ,QQQ-2025-4,LONG CALL,9.0,11/21/2025,618.0,CALL,1.0,,-9.02,BOUGHT CLOSING CALL,QQQ251121C618
393,True,11/20/2025,QQQ,QQQ-2025-11,CALL-START,160.0,11/21/2025,618.0,CALL,-1.0,0.67,159.33,SOLD OPENING CALL,QQQ251121C618
394,True,11/20/2025,QQQ,QQQ-2025-11,CALL-START,186.0,11/21/2025,600.0,CALL,-1.0,0.67,185.33,SOLD OPENING CALL,QQQ251121C600
395,False,11/20/2025,NVDA,NVDA-2025-4,LONG CALL,6.0,11/21/2025,200.0,CALL,1.0,,-6.02,BOUGHT CLOSING CALL,NVDA251121C200
396,True,11/20/2025,NVDA,NVDA-2025-7,CALL-START,114.99999999999999,11/21/2025,200.0,CALL,-1.0,0.67,114.33,SOLD OPENING CALL,NVDA251121C200
397,True,11/20/2025,NVDA,NVDA-2025-7,CALL-START,65.0,11/21/2025,190.0,CALL,-1.0,0.67,64.33,SOLD OPENING CALL,NVDA251121C190
380,True,11/21/2025,WFC,WFC-2025-5,PUT-END,,11/21/2025,86.0,PUT,2.0,,0.0,ASSIGNED PUT,WFC251121P86
381,True,11/21/2025,MU,MU-2025-30,PUT-END,,11/21/2025,230.0,PUT,1.0,,0.0,ASSIGNED PUT,MU251121P230
382,False,11/21/2025,,,,8600.0,,,,200.0,,-17200.0,BOUGHT,WFC
383,True,11/21/2025,WFC,WFC-2025-5,CALL-START,50.0,12/05/2025,86.0,CALL,-2.0,1.34,98.66,SOLD OPENING CALL,WFC251205C86
384,True,11/21/2025,GLD,GLD-2025-1,CALL-START,47.0,11/28/2025,390.0,CALL,-1.0,0.67,46.33,SOLD OPENING CALL,GLD251128C390
385,True,11/21/2025,NVDA,NVDA-2025-7,CALL-START,112.99999999999999,11/28/2025,190.0,CALL,-1.0,0.67,112.33,SOLD OPENING CALL,NVDA251128C190
386,False,11/21/2025,MU,MU-2025-28,LONG CALL,770.0,11/28/2025,210.0,CALL,1.0,0.67,-770.67,BOUGHT OPENING CALL,MU251128C210
387,True,11/21/2025,MU,MU-2025-30,CALL-START,125.0,11/28/2025,230.0,CALL,-1.0,0.67,124.33,SOLD OPENING CALL,MU251128C230
388,False,11/21/2025,NVDA,NVDA-2025-7,LONG CALL,3.0,11/21/2025,190.0,CALL,1.0,,-3.02,BOUGHT CLOSING CALL,NVDA251121C190
389,False,11/21/2025,,,,23000.0,,,,100.0,,-23000.0,BOUGHT,MU
366,True,11/24/2025,TQQQ,TQQQ-2025-1,PUT-END,,11/21/2025,48.0,PUT,1.0,,0.0,ASSIGNED PUT,TQQQ251121P48
367,True,11/24/2025,GLD,GLD-2025-4,PUT-END,,11/21/2025,377.0,PUT,1.0,,0.0,ASSIGNED PUT,GLD251121P377
368,True,11/24/2025,VEON,VEON-2025-1,CALL-EXP,,11/21/2025,60.0,CALL,1.0,,0.0,EXPIRED CALL,VEON251121C60
369,True,11/24/2025,KSPI,KSPI-2025-1,CALL-EXP,,11/21/2025,75.0,CALL,1.0,,0.0,EXPIRED CALL,KSPI251121C75
370,True,11/24/2025,JXN,JXN-2025-1,CALL-EXP,,11/21/2025,110.0,CALL,3.0,,0.0,EXPIRED CALL,JXN251121C110
371,True,11/24/2025,UNFI,UNFI-2025-1,CALL-EXP,,11/21/2025,45.0,CALL,2.0,,0.0,EXPIRED CALL,UNFI251121C45
372,True,11/24/2025,QQQ,QQQ-2025-11,CALL-EXP,,11/21/2025,600.0,CALL,1.0,,0.0,EXPIRED CALL,QQQ251121C600
373,True,11/24/2025,KEYS,KEYS-2025-1,CALL-EXP,,11/21/2025,180.0,CALL,1.0,,0.0,EXPIRED CALL,KEYS251121C180
374,True,11/24/2025,BHF,BHF-2025-2,CALL-END,,11/21/2025,55.0,CALL,2.0,,0.0,ASSIGNED CALL,BHF251121C55
375,True,11/24/2025,TQQQ,TQQQ-2025-1,CALL-START,91.0,11/28/2025,51.75,CALL,-1.0,0.67,90.33,SOLD OPENING CALL,TQQQ251128C51.75
376,True,11/24/2025,GLD,GLD-2025-1,CALL-START,23.0,11/28/2025,390.0,CALL,-1.0,0.67,22.33,SOLD OPENING CALL,GLD251128C390
377,False,11/24/2025,,,,37700.0,,,,100.0,,-37700.0,BOUGHT,GLD
378,False,11/24/2025,,,,4800.0,,,,100.0,,-4800.0,BOUGHT,TQQQ
379,False,11/24/2025,,,,5500.0,,,,-200.0,,11000.0,SOLD,BHF
361,True,11/26/2025,TQQQ,TQQQ-2025-2,PUT-START,63.0,12/05/2025,50.0,PUT,-4.0,2.67,249.33,SOLD OPENING PUT,TQQQ251205P50
362,True,11/26/2025,AMZN,AMZN-2025-1,PUT-START,147.0,12/05/2025,222.5,PUT,-1.0,0.67,146.33,SOLD OPENING PUT,AMZN251205P222.5
363,True,11/26/2025,WFC,WFC-2025-7,PUT-START,57.99999999999999,12/05/2025,84.0,PUT,-3.0,2.01,171.99,SOLD OPENING PUT,WFC251205P84
364,False,11/26/2025,TGT,TGT-2025-2,LONG PUT,200.0,11/28/2025,90.0,PUT,2.0,1.34,-401.34,BOUGHT CLOSING PUT,TGT251128P90
365,False,11/26/2025,MU,MU-2025-28,LONG CALL,2030.0,11/28/2025,210.0,CALL,-1.0,0.67,2029.33,SOLD CLOSING CALL,MU251128C210
359,True,11/28/2025,QQQ,QQQ-2025-13,PUT-END,,11/26/2025,615.0,PUT,1.0,,0.0,ASSIGNED PUT,QQQ251126P615
360,False,11/28/2025,,,,61500.0,,,,100.0,,-61500.0,BOUGHT,QQQ
348,True,12/01/2025,TQQQ,TQQQ-2025-1,CALL-END,,11/28/2025,51.75,CALL,1.0,,0.0,ASSIGNED CALL,TQQQ251128C51.75
349,True,12/01/2025,GLD,GLD-2025-1,CALL-EXP,,11/28/2025,390.0,CALL,2.0,,0.0,EXPIRED CALL,GLD251128C390
350,True,12/01/2025,WFC,WFC-2025-6,PUT-EXP,,11/28/2025,84.0,PUT,1.0,,0.0,EXPIRED PUT,WFC251128P84
351,True,12/01/2025,NVDA,NVDA-2025-7,CALL-EXP,,11/28/2025,190.0,CALL,1.0,,0.0,EXPIRED CALL,NVDA251128C190
352,True,12/01/2025,MU,MU-2025-31,PUT-EXP,,11/28/2025,235.0,PUT,2.0,,0.0,EXPIRED PUT,MU251128P235
353,True,12/01/2025,MU,MU-2025-30,CALL-END,,11/28/2025,230.0,CALL,1.0,,0.0,ASSIGNED CALL,MU251128C230
354,True,12/01/2025,QQQ,QQQ-2025-11,CALL-START,80.0,12/05/2025,630.0,CALL,-2.0,1.33,158.67,SOLD OPENING CALL,QQQ251205C630
355,True,12/01/2025,GLD,GLD-2025-1,CALL-START,200.0,12/05/2025,396.0,CALL,-2.0,1.33,398.67,SOLD OPENING CALL,GLD251205C396
356,True,12/01/2025,NVDA,NVDA-2025-7,CALL-START,50.0,12/05/2025,190.0,CALL,-1.0,0.66,49.34,SOLD OPENING CALL,NVDA251205C190
357,False,12/01/2025,,,,5175.0,,,,-100.0,,5175.0,SOLD,TQQQ
358,False,12/01/2025,,,,23000.0,,,,-100.0,,23000.0,SOLD,MU
341,True,12/04/2025,TQQQ,TQQQ-2025-3,PUT-START,128.0,12/12/2025,53.5,PUT,-4.0,2.66,509.34,SOLD OPENING PUT,TQQQ251212P53.5
342,False,12/04/2025,TQQQ,TQQQ-2025-2,LONG PUT,3.0,12/05/2025,50.0,PUT,4.0,,-12.06,BOUGHT CLOSING PUT,TQQQ251205P50
343,True,12/04/2025,WFC,WFC-2025-8,PUT-START,86.0,12/12/2025,89.0,PUT,-2.0,1.33,170.67,SOLD OPENING PUT,WFC251212P89
344,True,12/04/2025,QQQ,QQQ-2025-11,CALL-START,341.0,12/12/2025,630.0,CALL,-2.0,1.33,680.67,SOLD OPENING CALL,QQQ251212C630
345,True,12/04/2025,NVDA,NVDA-2025-7,CALL-START,156.0,12/12/2025,190.0,CALL,-1.0,0.66,155.34,SOLD OPENING CALL,NVDA251212C190
346,False,12/04/2025,QQQ,QQQ-2025-11,LONG CALL,11.0,12/05/2025,630.0,CALL,2.0,,-22.03,BOUGHT CLOSING CALL,QQQ251205C630
347,False,12/04/2025,NVDA,NVDA-2025-7,LONG CALL,5.0,12/05/2025,190.0,CALL,1.0,,-5.01,BOUGHT CLOSING CALL,NVDA251205C190
335,False,12/05/2025,AMZN,AMZN-2025-1,LONG PUT,4.0,12/05/2025,222.5,PUT,1.0,,-4.01,BOUGHT CLOSING PUT,AMZN251205P222.5
336,True,12/05/2025,GLD,GLD-2025-1,CALL-START,108.0,12/12/2025,400.0,CALL,-2.0,1.33,214.67,SOLD OPENING CALL,GLD251212C400
337,True,12/05/2025,WFC,WFC-2025-8,PUT-START,70.0,12/12/2025,89.0,PUT,-1.0,0.66,69.34,SOLD OPENING PUT,WFC251212P89
338,True,12/05/2025,MU,MU-2025-30,CALL-START,254.0,12/12/2025,250.0,CALL,-1.0,0.66,253.34,SOLD OPENING CALL,MU251212C250
339,False,12/05/2025,GLD,GLD-2025-1,LONG CALL,3.0,12/05/2025,396.0,CALL,2.0,,-6.03,BOUGHT CLOSING CALL,GLD251205C396
340,False,12/05/2025,MU,MU-2025-28,LONG CALL,4.0,12/05/2025,250.0,CALL,1.0,,-4.01,BOUGHT CLOSING CALL,MU251205C250
331,True,12/08/2025,WFC,WFC-2025-5,CALL-END,,12/05/2025,86.0,CALL,2.0,,0.0,ASSIGNED CALL,WFC251205C86
332,True,12/08/2025,WFC,WFC-2025-7,PUT-EXP,,12/05/2025,84.0,PUT,3.0,,0.0,EXPIRED PUT,WFC251205P84
333,False,12/08/2025,,,,8600.0,,,,-200.0,,17200.0,SOLD,WFC
334,True,12/08/2025,GLD,GLD-2025-5,PUT-START,264.0,12/12/2025,384.0,PUT,-2.0,1.33,526.67,SOLD OPENING PUT,GLD251212P384
329,False,12/09/2025,TQQQ,TQQQ-2025-3,LONG PUT,65.0,12/12/2025,53.5,PUT,4.0,,-260.06,BOUGHT CLOSING PUT,TQQQ251212P53.5
330,True,12/09/2025,IWM,IWM-2025-1,PUT-START,75.0,12/12/2025,246.0,PUT,-1.0,0.66,74.34,SOLD OPENING PUT,IWM251212P246
314,True,12/12/2025,QQQ,QQQ-2025-11,CALL-START,84.0,12/16/2025,625.0,CALL,-2.0,1.33,166.67,SOLD OPENING CALL,QQQ251216C625
315,True,12/12/2025,IWM,IWM-2025-2,PUT-START,83.0,12/16/2025,253.0,PUT,-1.0,0.66,82.34,SOLD OPENING PUT,IWM251216P253
316,True,12/12/2025,WFC,WFC-2025-9,PUT-START,65.0,12/19/2025,91.0,PUT,-3.0,1.99,193.01,SOLD OPENING PUT,WFC251219P91
317,False,12/12/2025,GLD,GLD-2025-5,LONG PUT,1.0,12/12/2025,384.0,PUT,2.0,,-2.03,BOUGHT CLOSING PUT,GLD251212P384
318,False,12/12/2025,GLD,GLD-2025-1,LONG CALL,1.0,12/12/2025,400.0,CALL,1.0,,-1.01,BOUGHT CLOSING CALL,GLD251212C400
319,False,12/12/2025,GLD,GLD-2025-1,LONG CALL,2.0,12/12/2025,400.0,CALL,1.0,,-2.01,BOUGHT CLOSING CALL,GLD251212C400
320,False,12/12/2025,WFC,WFC-2025-8,LONG PUT,1.0,12/12/2025,89.0,PUT,3.0,,-3.04,BOUGHT CLOSING PUT,WFC251212P89
321,False,12/12/2025,QQQ,QQQ-2025-11,LONG CALL,1.0,12/12/2025,630.0,CALL,2.0,,-2.03,BOUGHT CLOSING CALL,QQQ251212C630
322,False,12/12/2025,NVDA,NVDA-2025-7,LONG CALL,1.0,12/12/2025,190.0,CALL,1.0,,-1.01,BOUGHT CLOSING CALL,NVDA251212C190
323,False,12/12/2025,IWM,IWM-2025-1,LONG PUT,1.0,12/12/2025,246.0,PUT,1.0,,-1.01,BOUGHT CLOSING PUT,IWM251212P246
324,True,12/12/2025,GLD,GLD-2025-1,CALL-START,173.0,12/19/2025,403.0,CALL,-1.0,0.66,172.34,SOLD OPENING CALL,GLD251219C403
325,True,12/12/2025,GLD,GLD-2025-1,CALL-START,174.0,12/19/2025,403.0,CALL,-1.0,0.66,173.34,SOLD OPENING CALL,GLD251219C403
326,True,12/12/2025,GLD,GLD-2025-6,PUT-START,159.0,12/19/2025,387.0,PUT,-2.0,1.33,316.67,SOLD OPENING PUT,GLD251219P387
327,True,12/12/2025,NVDA,NVDA-2025-7,CALL-START,74.0,12/19/2025,187.0,CALL,-1.0,0.66,73.34,SOLD OPENING CALL,NVDA251219C187
328,False,12/12/2025,,,,5800.0,,,,500.0,,-29000.0,BOUGHT,JEPQ
312,True,12/15/2025,MU,MU-2025-30,CALL-EXP,,12/12/2025,250.0,CALL,1.0,,0.0,EXPIRED CALL,MU251212C250
313,False,12/15/2025,RIVN,RIVN-2025-2,LONG PUT,1.0,12/19/2025,14.0,PUT,6.0,,-6.08,BOUGHT CLOSING PUT,RIVN251219P14
308,True,12/16/2025,IWM,IWM-2025-3,PUT-START,331.0,12/23/2025,252.0,PUT,-1.0,0.66,330.34,SOLD OPENING PUT,IWM251223P252
309,False,12/16/2025,QQQ,QQQ-2025-11,LONG CALL,1.0,12/16/2025,625.0,CALL,2.0,,-2.03,BOUGHT CLOSING CALL,QQQ251216C625
310,False,12/16/2025,IWM,IWM-2025-2,LONG PUT,273.0,12/16/2025,253.0,PUT,1.0,0.66,-273.66,BOUGHT CLOSING PUT,IWM251216P253
311,True,12/16/2025,QQQ,QQQ-2025-11,CALL-START,43.0,12/19/2025,625.0,CALL,-2.0,1.33,84.67,SOLD OPENING CALL,QQQ251219C625
304,False,12/17/2025,MU,MU-2025-28,LONG CALL,79.0,12/19/2025,270.0,CALL,1.0,0.66,-79.66,BOUGHT CLOSING CALL,MU251219C270
305,True,12/17/2025,MU,MU-2025-30,CALL-START,195.0,12/19/2025,270.0,CALL,-1.0,0.66,194.34,SOLD OPENING CALL,MU251219C270
306,True,12/17/2025,MU,MU-2025-30,CALL-START,147.0,12/19/2025,260.0,CALL,-1.0,0.66,146.34,SOLD OPENING CALL,MU251219C260
307,True,12/17/2025,MU,MU-2025-32,PUT-START,270.0,12/19/2025,210.0,PUT,-1.0,0.66,269.34,SOLD OPENING PUT,MU251219P210
290,True,12/19/2025,GLD,GLD-2025-1,CALL-START,210.0,12/26/2025,403.0,CALL,-2.0,1.33,418.67,SOLD OPENING CALL,GLD251226C403
291,False,12/19/2025,WFC,WFC-2025-9,LONG PUT,1.0,12/19/2025,91.0,PUT,3.0,,-3.04,BOUGHT CLOSING PUT,WFC251219P91
292,True,12/19/2025,QQQ,QQQ-2025-11,CALL-START,38.0,12/26/2025,628.0,CALL,-2.0,1.33,74.67,SOLD OPENING CALL,QQQ251226C628
293,True,12/19/2025,MU,MU-2025-30,CALL-START,1112.0,12/26/2025,260.0,CALL,-1.0,0.66,1111.34,SOLD OPENING CALL,MU251226C260
294,True,12/19/2025,MU,MU-2025-33,PUT-START,301.0,12/26/2025,250.0,PUT,-1.0,0.66,300.34,SOLD OPENING PUT,MU251226P250
295,True,12/19/2025,GILD,GILD-2025-1,PUT-START,69.0,12/26/2025,123.0,PUT,-2.0,1.33,136.67,SOLD OPENING PUT,GILD251226P123
296,True,12/19/2025,AMZN,AMZN-2025-2,PUT-START,43.0,12/26/2025,220.0,PUT,-3.0,1.99,127.01,SOLD OPENING PUT,AMZN251226P220
297,False,12/19/2025,GLD,GLD-2025-1,LONG CALL,1.0,12/19/2025,403.0,CALL,2.0,,-2.03,BOUGHT CLOSING CALL,GLD251219C403
298,False,12/19/2025,GLD,GLD-2025-6,LONG PUT,1.0,12/19/2025,387.0,PUT,2.0,,-2.03,BOUGHT CLOSING PUT,GLD251219P387
299,False,12/19/2025,MU,MU-2025-30,LONG CALL,651.0,12/19/2025,260.0,CALL,1.0,0.66,-651.66,BOUGHT CLOSING CALL,MU251219C260
300,False,12/19/2025,NVDA,NVDA-2025-7,LONG CALL,1.0,12/19/2025,187.0,CALL,1.0,,-1.01,BOUGHT CLOSING CALL,NVDA251219C187
301,False,12/19/2025,MU,MU-2025-32,LONG PUT,1.0,12/19/2025,210.0,PUT,1.0,,-1.01,BOUGHT CLOSING PUT,MU251219P210
302,False,12/19/2025,QQQ,QQQ-2025-11,LONG CALL,1.0,12/19/2025,625.0,CALL,2.0,,-2.03,BOUGHT CLOSING CALL,QQQ251219C625
303,False,12/19/2025,,,,12480.0,,,,100.0,,-12480.0,BOUGHT,GILD
288,False,12/23/2025,IWM,IWM-2025-3,LONG PUT,1.0,12/23/2025,252.0,PUT,1.0,,-1.01,BOUGHT CLOSING PUT,IWM251223P252
289,True,12/23/2025,IWM,IWM-2025-4,PUT-START,77.0,12/26/2025,252.0,PUT,-1.0,0.66,76.34,SOLD OPENING PUT,IWM251226P252
282,False,12/26/2025,GLD,GLD-2025-1,LONG CALL,1332.0,12/26/2025,403.0,CALL,2.0,1.33,-2665.33,BOUGHT CLOSING CALL,GLD251226C403
283,True,12/26/2025,GLD,GLD-2025-1,CALL-START,1457.0,01/02/2026,403.0,CALL,-2.0,1.33,2912.67,SOLD OPENING CALL,GLD260102C403
284,True,12/26/2025,MU,MU-2025-34,PUT-START,120.0,01/02/2026,265.0,PUT,-1.0,0.66,119.34,SOLD OPENING PUT,MU260102P265
285,True,12/26/2025,AMZN,AMZN-2025-3,PUT-START,36.0,01/02/2026,225.0,PUT,-3.0,1.99,106.01,SOLD OPENING PUT,AMZN260102P225
286,False,12/26/2025,MU,MU-2025-33,LONG PUT,1.0,12/26/2025,250.0,PUT,1.0,,-1.01,BOUGHT CLOSING PUT,MU251226P250
287,False,12/26/2025,AMZN,AMZN-2025-2,LONG PUT,1.0,12/26/2025,220.0,PUT,3.0,,-3.04,BOUGHT CLOSING PUT,AMZN251226P220
273,True,12/29/2025,QQQ,QQQ-2025-11,CALL-EXP,,12/26/2025,628.0,CALL,2.0,,0.0,EXPIRED CALL,QQQ251226C628
274,True,12/29/2025,MU,MU-2025-30,CALL-END,,12/26/2025,260.0,CALL,1.0,,0.0,ASSIGNED CALL,MU251226C260
275,True,12/29/2025,IWM,IWM-2025-4,PUT-END,,12/26/2025,252.0,PUT,1.0,,0.0,ASSIGNED PUT,IWM251226P252
276,True,12/29/2025,GILD,GILD-2025-1,PUT-EXP,,12/26/2025,123.0,PUT,2.0,,0.0,EXPIRED PUT,GILD251226P123
277,True,12/29/2025,IWM,IWM-2025-5,PUT-START,50.0,01/02/2026,247.0,PUT,-2.0,1.33,98.67,SOLD OPENING PUT,IWM260102P247
278,True,12/29/2025,IWM,IWM-2025-4,CALL-START,46.0,01/02/2026,254.0,CALL,-1.0,0.66,45.34,SOLD OPENING CALL,IWM260102C254
279,True,12/29/2025,QQQ,QQQ-2025-11,CALL-START,107.0,01/02/2026,628.0,CALL,-1.0,0.66,106.34,SOLD OPENING CALL,QQQ260102C628
280,False,12/29/2025,,,,26000.0,,,,-100.0,,26000.0,SOLD,MU
281,False,12/29/2025,,,,25200.0,,,,100.0,,-25200.0,BOUGHT,IWM
271,True,12/30/2025,GILD,GILD-2025-2,PUT-START,100.0,01/02/2026,124.0,PUT,-1.0,0.66,99.34,SOLD OPENING PUT,GILD260102P124
272,True,12/30/2025,GILD,GILD-2025-3,CALL-START,30.0,01/02/2026,125.0,CALL,-1.0,0.66,29.34,SOLD OPENING CALL,GILD260102C125
269,True,12/31/2025,IWM,IWM-2025-4,CALL-START,46.0,01/09/2026,253.0,CALL,-1.0,0.66,45.34,SOLD OPENING CALL,IWM260109C253
270,False,12/31/2025,IWM,IWM-2025-4,LONG CALL,1.0,01/02/2026,254.0,CALL,1.0,,-1.01,BOUGHT CLOSING CALL,IWM260102C254
257,True,01/02/2026,GILD,GILD-2026-4,PUT-START,372.0,01/16/2026,124.0,PUT,-1.0,0.67,371.33,SOLD OPENING PUT,GILD260116P124
258,True,01/02/2026,GLD,GLD-2025-1,CALL-START,263.0,01/09/2026,403.0,CALL,-2.0,1.35,524.65,SOLD OPENING CALL,GLD260109C403
259,False,01/02/2026,GLD,GLD-2025-1,LONG CALL,1.0,01/02/2026,403.0,CALL,2.0,,-2.05,BOUGHT CLOSING CALL,GLD260102C403
260,True,01/02/2026,QQQ,QQQ-2025-11,CALL-START,97.0,01/09/2026,625.0,CALL,-2.0,1.35,192.65,SOLD OPENING CALL,QQQ260109C625
261,True,01/02/2026,IWM,IWM-2026-6,PUT-START,194.0,01/09/2026,247.0,PUT,-1.0,0.67,193.33,SOLD OPENING PUT,IWM260109P247
262,True,01/02/2026,IWM,IWM-2026-6,PUT-START,157.0,01/09/2026,247.0,PUT,-2.0,1.35,312.65,SOLD OPENING PUT,IWM260109P247
263,True,01/02/2026,AMZN,AMZN-2026-4,PUT-START,240.0,01/09/2026,225.0,PUT,-3.0,2.02,717.98,SOLD OPENING PUT,AMZN260109P225
264,False,01/02/2026,IWM,IWM-2025-5,LONG PUT,2.0,01/02/2026,247.0,PUT,2.0,,-4.05,BOUGHT CLOSING PUT,IWM260102P247
265,False,01/02/2026,GILD,GILD-2025-2,LONG PUT,229.99999999999997,01/02/2026,124.0,PUT,1.0,0.67,-230.67,BOUGHT CLOSING PUT,GILD260102P124
266,False,01/02/2026,QQQ,QQQ-2025-11,LONG CALL,1.0,01/02/2026,628.0,CALL,1.0,,-1.02,BOUGHT CLOSING CALL,QQQ260102C628
267,False,01/02/2026,MU,MU-2025-34,LONG PUT,1.0,01/02/2026,265.0,PUT,1.0,,-1.02,BOUGHT CLOSING PUT,MU260102P265
268,False,01/02/2026,AMZN,AMZN-2025-3,LONG PUT,2.0,01/02/2026,225.0,PUT,3.0,,-6.07,BOUGHT CLOSING PUT,AMZN260102P225
255,True,01/05/2026,GILD,GILD-2025-3,CALL-EXP,,01/02/2026,125.0,CALL,1.0,,0.0,EXPIRED CALL,GILD260102C125
256,False,01/05/2026,,,,11770.0,,,,50.0,,-5885.0,BOUGHT,GILD
253,False,01/07/2026,,,,40800.0,,,,10.0,,-4080.0,BOUGHT,GLD
254,False,01/07/2026,,,,459.99999999999994,,,,-1500.0,,6900.0,SOLD,IGR
252,False,01/08/2026,,,,32500.0,,,,10.0,,-3250.0,BOUGHT,MU
246,True,01/09/2026,MU,MU-2026-35,PUT-START,560.0,01/16/2026,332.5,PUT,-1.0,0.67,559.33,SOLD OPENING PUT,MU260116P332.5
247,True,01/09/2026,QQQ,QQQ-2025-11,CALL-START,594.0,01/16/2026,626.0,CALL,-2.0,1.35,1186.65,SOLD OPENING CALL,QQQ260116C626
248,False,01/09/2026,QQQ,QQQ-2025-11,LONG CALL,244.0,01/09/2026,625.0,CALL,2.0,1.35,-489.35,BOUGHT CLOSING CALL,QQQ260109C625
249,False,01/09/2026,IWM,IWM-2026-6,LONG PUT,1.0,01/09/2026,247.0,PUT,3.0,,-3.07,BOUGHT CLOSING PUT,IWM260109P247
250,False,01/09/2026,AMZN,AMZN-2026-4,LONG PUT,1.0,01/09/2026,225.0,PUT,3.0,,-3.07,BOUGHT CLOSING PUT,AMZN260109P225
